Id,Category,Title,Description,Price,Link,Rating,Image_1,Image_2,Image_3,Image_4
599,PlayStation 5 Games,Cloudpunk - PlayStation 5,"M - Mature
Explore an immense vertical cyberpunk city with your hover car and on foot, meet a diverse range of characters and immerse yourself in their everyday lives
Unravel mysteries in a world of corporate conspiracy, hackers and rogue AI through the eyes of Rania, your decisions will have a lasting impact on the inhabitants of Nivalis
Discover hidden places and items unlocking additional stories• Experience the rain drenched city in 4k, 60fps with increased performance and graphical fidelity",39.99,https://www.newegg.com/p/N82E16879256018,0,./productsNewgg/Item_599.1.png,,,
600,PlayStation 5 Games,Summer Sports Games - 4K Edition - PS5 Video Games,"Action, Family, Sport
E - Everyone",19.99,https://www.newegg.com/p/N82E16879721013,0,./productsNewgg/Item_600.1.png,,,
601,PlayStation 5 Games,Tour de France 2022 (PS5),,44.99,https://www.newegg.com/p/N82E16879754203,0,./productsNewgg/Item_601.1.png,./productsNewgg/Item_601.2.png,./productsNewgg/Item_601.3.png,
602,PlayStation 5 Games,Ride 5 - Playstation 5,,47.99,https://www.newegg.com/p/N82E16879705069,0,./productsNewgg/Item_602.1.png,,,
603,PlayStation 5 Games,Beyond A Steel Sky: Beyond A SteelBook Edition - PS5 Video Games,Adventure,49.99,https://www.newegg.com/p/N82E16879500007,0,./productsNewgg/Item_603.1.png,,,
604,PlayStation 5 Games,Let'S Build A Zoo - Playstation 5,,39.99,https://www.newegg.com/p/N82E16879256034,0,./productsNewgg/Item_604.1.png,,,
605,PlayStation 5 Games,Spacebase Startopia - Playstation 5,,38.99,https://www.newegg.com/p/N82E16879705068,0,./productsNewgg/Item_605.1.png,,,
606,PlayStation 5 Games,F1 23 - Playstation 5,,54.99,https://www.newegg.com/p/N82E16879705067,0,./productsNewgg/Item_606.1.png,,,
607,PlayStation 5 Games,Garden Simulator - Playstation 5,,39.99,https://www.newegg.com/p/N82E16879256035,0,./productsNewgg/Item_607.1.png,./productsNewgg/Item_607.2.png,./productsNewgg/Item_607.3.png,./productsNewgg/Item_607.4.png
608,PlayStation 5 Games,Road 96 - Playstation 5,,38.99,https://www.newegg.com/p/N82E16879256032,0,./productsNewgg/Item_608.1.png,,,
609,PlayStation 5 Games,F1 2021 - Playstation 5,,29.99,https://www.newegg.com/p/N82E16879705066,0,./productsNewgg/Item_609.1.png,,,
610,PlayStation 5 Games,ARAGAMI 2 - PS5 Video Games,"Action
M - Mature",44.99,https://www.newegg.com/p/N82E16879256012,0,./productsNewgg/Item_610.1.png,,,
611,PlayStation 5 Games,NBA 2K22 and Madden NFL 22 - Two Games for PlayStation 5,"Bundle Includes: NBA 2K22, Madden NFL 22, and 6Ave Cleaning Cloth. New tactical offense meets an overhauled defense for a more competitive and immersive NBA 2K22. Add skill-based dribbling, shooting, dunking, and alley-oops to your bag of moves, and counter them with ferocious new blocks and contests on the other end of the court.. MyCAREER and an all-new City become one in a groundbreaking 2K22 experience. Embark on your personal journey to the pros a sprawling MyCAREER life ALL within the City.. Collect, craft, and hoop in the ultimate NBA fantasy competition: NBA 2K22 MyTEAM. Build your dream lineup of NBA stars and legends across any era, and explore game-changing evolutions to the MyTEAM experience each addition introduced over multiple Seasons.. A new day dawns with the arrival of NBA 2K22 Season 5: Power Within. Gain inspiration from Kevin Durant, Rui Hachimura and future superstar Paolo Banchero.",124.62,https://www.newegg.com/p/3EJ-0002-000H3,0,./productsNewgg/Item_611.1.png,./productsNewgg/Item_611.2.png,./productsNewgg/Item_611.3.png,./productsNewgg/Item_611.4.png
612,PlayStation 5 Games,Tom Clancy's Rainbow Six Extraction Limited Edition - PS5 Video Games,"The Limited Edition includes: Copy of Rainbow Six Extraction game and digital content The Obscura Pack
BUDDY PASS -With the Buddy Pass, invite two friends to play online co-op with you from any platform for two weeks, even if they do not own the game
The game will support cross-play and cross-save between all platform families on day one
Play both Tom Clancy's Rainbow Six Siege and Tom Clancy's Rainbow Six Extraction to unlock the game's entire roster of 18 operators in Tom Clancy's Rainbow Six Siege, and players will get elite United Front cosmetic bundles in both games",34.99,https://www.newegg.com/p/N82E16879807096,0,./productsNewgg/Item_612.1.png,./productsNewgg/Item_612.2.png,./productsNewgg/Item_612.3.png,./productsNewgg/Item_612.4.png
613,PlayStation 5 Games,Instant Sports All-Stars - Playstation 5,,42.99,https://www.newegg.com/p/N82E16879256033,0,./productsNewgg/Item_613.1.png,,,
614,PlayStation 5 Games,Star Ocean: The Second Story R- PlayStation 5,"Internet connection and download required to access additional languages and bug fixes
From dangerous dungeons to bustling towns, the world of STAR OCEAN THE SECOND STORY R is depicted in a stunning 2.5D style that combines beautiful 3D graphics with nostalgic 2D pixel characters
Start your journey with either Claude or Rena; Depending on your choice, the perspectives and the allies you can recruit will change
Customize party progression with a large selection of skills, including Cooking, Art, Metalcraft, and many more; Build up to Specialty levels and master the enhanced Item Creation system to craft ultimate equipment with different effects
Japanese and English voiceover",49.99,https://www.newegg.com/p/N82E16879262334,0,./productsNewgg/Item_614.1.png,./productsNewgg/Item_614.2.png,./productsNewgg/Item_614.3.png,./productsNewgg/Item_614.4.png
615,PlayStation 5 Games,God of War: Ragnarok - PlayStation 5,"M - Mature
Embark on an epic and heartfelt journey as Kratos and Atreus struggle with holding on and letting go.
Against a backdrop of Norse Realms torn asunder by the fury of the Aesir, they’ve been trying their utmost to undo the end times. But despite their best efforts, Fimbulwinter presses onward.
Witness the changing dynamic of the father-son relationship as they fight for survival; Atreus thirsts for knowledge to help him understand the prophecy of “Loki”, as Kratos struggles to break free of his past and be the father his son needs.
See for yourself how fate will force a choice upon them: between their own safety or the safety of the realms. All the while, hostile Asgardian forces assemble…
Venture through all Nine Realms towards the prophesied battle that will end the world. Vanquish Norse gods and monsters alike in fluid, expressive combat. Explore in wonder through stunning mythological landscapes.",69.99,https://www.newegg.com/p/N82E16879261986,0,./productsNewgg/Item_615.1.png,./productsNewgg/Item_615.2.png,./productsNewgg/Item_615.3.png,./productsNewgg/Item_615.4.png
616,PlayStation 5 Games,Sonic Superstars - PlayStation 5,"A new Spin on a Classic: You've never played classic Sonic like this before!
Multiply, swim up waterfalls, change form, and more with the powers of the Chaos Emeralds.
lay as Sonic, Tails, Knuckles, and Amy Rose, using their unique abilities to explore and uncover new paths and secrets.
More Friends, More Fun: Play with up to 3 other players in local Co-op and challenge players from around the world in Battle Mode!",59.99,https://www.newegg.com/p/N82E16879257210,0,./productsNewgg/Item_616.1.png,./productsNewgg/Item_616.2.png,./productsNewgg/Item_616.3.png,./productsNewgg/Item_616.4.png
617,PlayStation 5 Games,XIII PS5,,44.99,https://www.newegg.com/p/N82E16879754206,0,./productsNewgg/Item_617.1.png,,,
618,PlayStation 5 Games,Rhapsody: Mark Kingdom Chronicles - Playstation 5,,49.99,https://www.newegg.com/p/N82E16879273087,0,./productsNewgg/Item_618.1.png,,,
619,PlayStation 5 Games,Outcast: A New Beginning - Playstation 5,"T - Teen
Use your jetpack to jump, air-dash, glide, and quickly traverse the fantastic in-game open world.
Combine dozens of different modules to create your own personal weapon for taking down the robot invaders.
Have total control to approach the story at your own pace in this non-linear world.
Explore the world without boundaries, discover hidden temples and dangerous wildlife.
Get familiar with the Talan culture while helping them free their villages and gain access to ancient Talan powers that use forces of nature to destroy your enemies.
Experience a beautiful, hand-crafted world accompanied by an epic soundtrack by Outcast's original composer, Lennie Moore.",69.99,https://www.newegg.com/p/N82E16879266186,0,./productsNewgg/Item_619.1.png,./productsNewgg/Item_619.2.png,./productsNewgg/Item_619.3.png,./productsNewgg/Item_619.4.png
620,PlayStation 5 Games,Mon-Yu - Playstation 5,,54.99,https://www.newegg.com/p/N82E16879335114,0,./productsNewgg/Item_620.1.png,,,
621,PlayStation 5 Games,Powerwash Simulator - Playstation 5,,29.99,https://www.newegg.com/p/N82E16879262338,0,./productsNewgg/Item_621.1.png,,,
622,PlayStation 5 Games,Raiden III x MIKADO MANIAX Deluxe Edition - PlayStation 5,"E10+ - Everyone 10+
Twice the Firepower - Pilot two ships at once in any game mode with Double Play!
Raiden Remixed - Choose between original and remixed background music, complete with individual track selection for each stage!
World Class Pilot - Compete against other players in the world rankings, and watch their replays to see what you’re up against!",44.99,https://www.newegg.com/p/N82E16879265117,0,./productsNewgg/Item_622.1.png,./productsNewgg/Item_622.2.png,./productsNewgg/Item_622.3.png,./productsNewgg/Item_622.4.png
623,PlayStation 5 Games,Labyrinth Galleria: Moon Society - Playstation 5,,49.99,https://www.newegg.com/p/N82E16879273086,0,./productsNewgg/Item_623.1.png,,,
624,PlayStation 5 Games,The Caligula Effect: Overdose - PlayStation 5,"M - Mature
The World of Mobius - Delve into Mobius, a supposedly perfect digital world where everyone is at their very best, and discover the hidden secrets within!
Combat Master - Master the innovative battle system that combines strategy and action. Utilize stigmas to augment your abilities!
Casualty Link - There are over 500 students in the world of Mobius and each has their own unique story to tell. Befriend them and beef up your skill pool!",49.99,https://www.newegg.com/p/N82E16879265119,0,./productsNewgg/Item_624.1.png,./productsNewgg/Item_624.2.png,./productsNewgg/Item_624.3.png,./productsNewgg/Item_624.4.png
625,PlayStation 5 Games,Monster Menu: The Scavenger's Cookbook - PlayStation 5,"T - Teen
All you can eat - Defeat and devour monsters in combat or use their meat to cook meals at the campfire to recover HP, boost your skills, and raise your stats!
Choose your own adventurer - Create your team of up to four adventurers by customizing the class, appearance, voice, and pose of each one!
A Flavor of its own - Experience a unique combination of gameplay from the SRPG, roguelike, and survival game genres!",49.99,https://www.newegg.com/p/N82E16879265116,0,./productsNewgg/Item_625.1.png,./productsNewgg/Item_625.2.png,./productsNewgg/Item_625.3.png,./productsNewgg/Item_625.4.png
626,PlayStation 5 Games,KingSpec XG 7000 4TB M.2 2280 PCIe 4.0x4 NVME 1.4 Speed up to 7400MB/s Write Speed Up to 6600MB/s Internal Solid State Drive for PS5 PC Desktop Laptop Game-Player with Heatsink,"High-speed Performance: The XG 7000 SSD offers exceptional performance with read speeds of up to 7400MB/s. Upgrade to the PCIe Gen4 x 4 interface to experience a substantial performance improvement over PCIe 3.0, while maintaining backward compatibility with PCIe 3.0.
Ultra-thin Heat Sink: The XG 7000 NVMe SSD features an innovative graphene-based thermal solution with an integrated heat spreader. This cutting-edge technology provides efficient heat dissipation, ensuring optimal operating temperatures and enhancing overall system stability.
M.2 Form Factor: With a compact M.2 form factor measuring 80.0mm (L) x 22.0mm (W) x 2.1mm (H), the XG 7000 is designed for easy installation and compatibility with various devices such as laptops, desktops, and PS5.
Warranty:Our product offers a comprehensive three-year warranty. For any inquiries, please feel free to contact us.",104.99,https://www.newegg.com/kingspec-4tb-xg-7000-series/p/0D9-000D-00175,4.4,./productsNewgg/Item_626.1.png,./productsNewgg/Item_626.2.png,./productsNewgg/Item_626.3.png,./productsNewgg/Item_626.4.png
627,PlayStation 5 Games,"UPERFECT 16"" Portable Monitor 2K 144HZ HDR FreeSync Portable Gaming Monitor For Laptop, PS5, Xbox, Switch","2K 16-inch 144HZ Screen for Game: UPERFECT Portable Gaming Monitor has a 2K 16-inch ultra-clear IPS screen, the Type-C port supports 144HZ and the HDMI port only supports 120HZ.
Travel monitor partner: Slim at 0.4"" and weighing 1.7lbs, easy to carry and helps you be productive on the go or connect your gaming device to play anytime, anywhere. Four-side ultra-narrow bezel design brings you an immersive visual experience.
Plug & Play: NO driver needed! Equipped with 2 full-featured USB Type-C ports and 1 Mini HDMI port. Only single USB-C Cable is needed for power supply & display signal transmission if your port support USB3.1 or Thunderbolt 3.0. And please use hdmi cable if not.
Wide Compatibility: Easy to connect with Steam Deck, Switch, Xbox, PS5, Laptop, PC, Mac, Tablet, Phone and Raspberry Pi.
VESA Mountables meet working demand: The standard 75x75mm VESA holes (M3*4mm) on the back allows you to mount the monitor to a desktop",131.39,https://www.newegg.com/uperfect-m160c01w-16-qhd/p/0JC-00VS-00013,3.8,./productsNewgg/Item_627.1.png,./productsNewgg/Item_627.2.png,./productsNewgg/Item_627.3.png,./productsNewgg/Item_627.4.png
628,Gaming Monitors,"ASRock PHANTOM GAMING 34"" 2K (3440 x 1440) 165Hz/1ms (144Hz and higher) Wi-Fi Antenna FreeSync Curved Gaming Monitor, 2*HDMI, 1*DisplayPort, (PG34WQ15R2B)","34” WQHD (3440x1440) 1500R VA Display
165Hz Rapid Refresh Rate
Brightness: 550 nit
1ms (MPRT) Response Time
91% DCI-P3 / sRGB 115% Color Space
Wide 178-Degree Viewing Angles
VESA DisplayHDR 400
AMD FreeSync Premium Technology
Flicker Free Technology
2*HDMI 2.0, 1*DisplayPort 1.4
Height, Swivel, Tilt Adjustment
Integrated Wi-Fi Antenna
PS4/ Xbox One/ Xbox : 1080p, 60Hz, HDR
PS5: 1440p, 120Hz, HDR
Xbox Series X and S: 1440p, 120Hz, HDR, VRR",249.99,https://www.newegg.com/asrock-phantom-gaming-pg34wq15r2b-34-wqhd-165-hz-va-black/p/N82E16824028001,4.4,./productsNewgg/Item_628.1.png,./productsNewgg/Item_628.2.png,./productsNewgg/Item_628.3.png,./productsNewgg/Item_628.4.png
629,Gaming Monitors,"ASRock 27"" 180 Hz IPS QHD Gaming Monitor FreeSync (AMD Adaptive Sync) 2560 x 1440 (2K) PG27QFT2A","27” QHD (2560 x 1440) Flat IPS Display
180Hz High Refresh Rate
1ms Response Time (MPRT)
sRGB 99% Color Gamut
Wide Viewing Angles (178-Degree)
AMD FreeSync Technology
VESA DisplayHDR 400
Flicker Free Technology
Low Blue Light Technology
2 x HDMI™ 2.0, 1 x DisplayPort 1.4
Height, Swivel, Tilt Adjustment",89.99,https://www.newegg.com/asrock-pg27qft2a-27-qhd-180-hz-ips-black/p/N82E16824028007,4.3,./productsNewgg/Item_629.1.png,./productsNewgg/Item_629.2.png,./productsNewgg/Item_629.3.png,./productsNewgg/Item_629.4.png
630,Gaming Monitors,"Z-EDGE 27 inch 1920 x 1080 Full HD 240Hz 1ms 16.7 Million Colors Flat Panel IPS Gaming Monitor, FreeSync, HDR10, Low Blue Light, Support VESA Mount","IPS Flat Panel
240Hz Ultra High Refresh Rate & 1ms fast respond time.
2 x HDMI 2.0, 2 x DisplayPort 1.4
Eye Care with Ultra Low Blue Light Technology
Support FreeSync
178° Wide Angel Viewing",75.99,https://www.newegg.com/z-edge-neug27pj-27-fhd-240-hz-gamers-line-ips-black/p/3D4-004G-00051?Item=9SIAT2EKAV0841&cm_sp=SP-_-764954-_-0-_-2-_-9SIAT2EKAV0841-_-gaming%20monitor-_-gaming|monitor-_-3,4.7,./productsNewgg/Item_630.1.png,./productsNewgg/Item_630.2.png,./productsNewgg/Item_630.3.png,./productsNewgg/Item_630.4.png
631,Gaming Monitors,"Acer Nitro QG241Y S3 23.8inch 1920x1080 180Hz Refresh rate 1ms response time AMD FreeSync Premium HDR Gaming Monitor, HDMIx2, DisplayPort, Speaker","23.8inch 1920x1080P Gaming Display
180Hz refresh rate and 1ms response time
Acer Vision Care Technology
AMD Freesync Premium Technology
HDMIx2, DisplayPort, Speaker",75.99,https://www.newegg.com/acer-qg241y-s3bmiipx-24-fhd-180-hz-nitro-va-black/p/N82E16824011481,4.4,./productsNewgg/Item_631.1.png,./productsNewgg/Item_631.2.png,./productsNewgg/Item_631.3.png,./productsNewgg/Item_631.4.png
632,Gaming Monitors,"CRUA 24 Inch 200hz Curved Gaming Monitor, FHD 1080P 3000R Frameless Computer Monitors, Support AMD freesync Low Motion Blur, Eye Care, DisplayPort, HDMI, Compatible Wall Mountable Installs-Black","1920x1080P Full HD 1K Resolution
2ms with Motion Blue Reduction
200HZ, 180Hz (OC) Refresh Rate
99% sRGB coverage
1 x HDMI DP and AUDIO OUT ports
Support AMD Freesync
VESA Mount Compatible",209.99,https://www.newegg.com/p/3D4-007M-00024?Item=9SIBSK6K810560&cm_sp=SP-_-2739125-_-0-_-3-_-9SIBSK6K810560-_-gaming%20monitor-_-gaming|monitor-_-5,4.5,./productsNewgg/Item_632.1.png,./productsNewgg/Item_632.2.png,./productsNewgg/Item_632.3.png,./productsNewgg/Item_632.4.png
633,Gaming Monitors,"Acer Nitro KG271U 27inch 2560x1440 240Hz Refresh rate 0.5ms response time AMD FreeSync Premium Acer HDR350 Gaming Monitor, HDMIx2, DisplayPort, Speaker","27inch 2560x1440P Gaming Display
240Hz refresh rate and 0.5ms response time
Acer HDR350
DCI-P3 90% color Gamut
AMD Freesync Premium Technology
HDMIx2, DisplayPort, Speaker",249.99,https://www.newegg.com/acer-kg271u-xbmiipx-27-qhd-240-hz-va-black/p/N82E16824011486,4.3,./productsNewgg/Item_633.1.png,./productsNewgg/Item_633.2.png,./productsNewgg/Item_633.3.png,./productsNewgg/Item_633.4.png
634,Gaming Monitors,"ASRock Phantom PG27Q15R2A 27"" QHD 2560 x 1440 (2K) 165 Hz (144Hz and higher) Wi-Fi Antenna FreeSync Premium (AMD Adaptive Sync) Built-in Speakers Curved Gaming Monitor","27” QHD (2560x1440) 1500R VA Display
165Hz High Refresh Rate
Brightness: 550 nit
1ms (MPRT) Response Time
87% DCI-P3 / sRGB 110% Color Space
Wide 178-Degree Viewing Angles
VESA DisplayHDR 400
AMD FreeSync Premium Technology
Flicker Free Technology
ASRock Low Blue Light Technology
2*HDMI 2.0, 1*DisplayPort 1.4
Height, Swivel, Tilt Adjustment
Integrated Wi-Fi Antenna
(Compatible with Wi-Fi 4/5/6/6E/7)
PS4/ Xbox One/ Xbox : 1080p, 60Hz, HDR
PS5: 1440p, 120Hz, HDR
Xbox Series X and S: 1440p, 120Hz, HDR, VRR",89.99,https://www.newegg.com/asrock-phantom-gaming-pg27q15r2a-27-qhd-165-hz-va-black/p/N82E16824028005,4.5,./productsNewgg/Item_634.1.png,./productsNewgg/Item_634.2.png,./productsNewgg/Item_634.3.png,./productsNewgg/Item_634.4.png
635,Gaming Monitors,"Acer Nitro VG271U M3bmiipx 27"" WQHD (2560 x 1440) IPS Monitor with AMD FreeSync Premium Technology, Up to 180Hz, Up to 0.5ms, DCI-P3 95% (1 x Display Port 1.2, 2 x HDMI 2.0 and 1 x Audio Out)","27"" WQHD (2560 x 1440) Widescreen IPS Monitor with AMD FreeSync Premium Technology
Response Time: 1ms (G to G) - Up to 0.5ms (G to G)
Panel Type: IPS
Refresh Rate: Up to 180Hz
Color Saturation: DCI-P3 95%
Brightness: 250nits
Acer VisionCare Technologies
Ports: 1 x Display Port 1.2, 2 x HDMI 2.0 and 1 x Audio Out",209.99,https://www.newegg.com/acer-vg271u-m3bmiipx-27-wqhd-144hz-using-hdmi-port-180hz-using-display-port-nitro-ips-black/p/N82E16824011467,4.3,./productsNewgg/Item_635.1.png,./productsNewgg/Item_635.2.png,./productsNewgg/Item_635.3.png,./productsNewgg/Item_635.4.png
636,Gaming Monitors,"KTC 27 Inch OLED Gaming Monitor, QHD 2560 x 1440, 240Hz, 0.03ms, Type-C 65W, KVM, Built-in Speakers, HDMI/DP/USB, FreeSync/G-Sync, Tilt, VESA, Eye Care, G27P6","OLED
2560 x 1440 (2K) 240 Hz
0.03 respond time
HDMI DisplayPort
FreeSync Premium & G-Sync Compatible
135000:1 (Typ.) 1,500,000:1 (HDR Max.)
1073.7M (10 bit)
Tripod socket Yes Swivel -30° ~ +30° Tilt -5° ~ +20° Pivot -90° ~ +90 VESA Compatibility - Mountable",569.99,https://www.newegg.com/p/3D4-007C-00015?Item=9SIBK6TK2P5478&cm_sp=SP-_-2235669-_-0-_-2-_-9SIBK6TK2P5478-_-gaming%20monitor-_-gaming|monitor-_-9,5,./productsNewgg/Item_636.1.png,./productsNewgg/Item_636.2.png,./productsNewgg/Item_636.3.png,./productsNewgg/Item_636.4.png
637,Gaming Monitors,"Acer Nitro KG251Q Zbiip 24.5” Full HD (1920 x 1080) Gaming Monitor with AMD FreeSync Premium Technology, Up to 250Hz Refresh Rate, 1ms (VRB), HDR Support","24.5"" Full HD (1920 x 1080) Widescreen VA Monitor with AMD FreeSync Premium Technology
Response Time: 1ms (VRB)
Panel Type: VA
Refresh Rate: Up to 250Hz
Acer VisionCare Technologies
Ports: 1 x Display Port 1.2 and 2 x HDMI 2.0",237.01,https://www.newegg.com/acer-kg251q-zbiip-24-5-fhd-250hz-using-display-port-240hz-using-hdmi-port-va/p/N82E16824011438,4,./productsNewgg/Item_637.1.png,./productsNewgg/Item_637.2.png,./productsNewgg/Item_637.3.png,./productsNewgg/Item_637.4.png
638,Gaming Monitors,"Acer Nitro VG272U W2 27inch 2560x1440 IPS 240Hz Refresh rate 0.5ms response time AMD FreeSync Premium HDR400 Gaming Monitor, HDMIx2, DisplayPort, Speaker Bullet:","27inch 2560x1440P IPS Gaming Display
240Hz refresh rate and 0.5ms response time
VESA HDR400
99% sRGB Color Gamut
AMD Freesync Premium Technology
HDMIx2, DisplayPort, Speaker",249.99,https://www.newegg.com/acer-vg272u-w2bmiipx-27-wqhd-144hz-using-hdmi-port-240hz-using-display-port-nitro-ips-black/p/N82E16824011485,4.5,./productsNewgg/Item_638.1.png,./productsNewgg/Item_638.2.png,./productsNewgg/Item_638.3.png,./productsNewgg/Item_638.4.png
639,Gaming Monitors,"CRUA 30"" Curved Gaming Monitor, 100Hz Ultrawide Computer Monitor, WFHD(2560*1080P)VA Screen,21:9,1500R,99%sRGB, PC Monitors Support FreeSync, With HDMI/DP, Support Wall Mount- Black","1. Basic parameters:
Screen Size: 29.5""
Curvature: 1500R
Refresh Rate:100Hz
Net weight:4.62kg
Dimensions(with stand):707.2*423.7*212.7mm
Display type: VA Panel
Backlight type: ELED
Aspect Ratio: 21:9
Brightness (Typical): 300 cd/m²
Contrast Ratio (Typical): 3000:1 (Typ.) (TM)
Resolution (Ma×.): 2560×1080
Pixel pitch (m): 0.2697×0.2697 mm
Response Time: 10Ms (GTG)
Viewing Angle (Horizontal/Vertical): 89/89/89/89 (Typ.)(CR10)
Color Support: 16.7Million colors,8-bit
HDCP: support",209.99,https://www.newegg.com/p/3D4-007M-00021?Item=9SIBSK6K744759&cm_sp=SP-_-2402877-_-0-_-2-_-9SIBSK6K744759-_-gaming%20monitor-_-gaming|monitor-_-12,4.5,./productsNewgg/Item_639.1.png,./productsNewgg/Item_639.2.png,./productsNewgg/Item_639.3.png,./productsNewgg/Item_639.4.png
640,Gaming Monitors,"ASUS ROG Swift OLED 27” 1440P Gaming Monitor (PG27AQDP) - QHD, 480Hz, 0.03ms, G-SYNC Compatible, Custom Heatsink, AI Gaming, DisplayHDR400 True Black, 10-bit, 99% DCI-P3, DisplayWidget","World’s first 1440P 480Hz OLED gaming monitor
27"" QHD 480Hz WOLED gaming monitor with 0.03ms response time for sharp and ultra-fast gaming visuals
Exclusive gaming AI assistant to help you better navigate your gaming experience
ROG exclusive OLED Anti flicker technology helps reduce the flicker during refresh rate fluctuations
99% DCI-P3 color gamut and Delta E <2 color difference for astonishing HDR performance
FreeSync Premium & G-Sync Compatible
1 x DisplayPort 1.4 / 2 x HDMI 2.1 2 x USB 3.2 Gen 1 Type-A
New ASUS OLED Care+ software provides a full set of customizable monitor settings to protect the OLED panel and ensure longevity of the screen. All the settings can be easily managed through the DisplayWidget Center",999.99,https://www.newegg.com/asus-pg27aqdp-27-qhd-480-hz-rog-swift-oled-black/p/N82E16824281326,4.3,./productsNewgg/Item_640.1.png,./productsNewgg/Item_640.2.png,./productsNewgg/Item_640.3.png,./productsNewgg/Item_640.4.png
641,Gaming Monitors,"ASUS ROG Swift OLED 27” 1440P Gaming Monitor (PG27AQDP) - QHD, 480Hz, 0.03ms, G-SYNC Compatible, Custom Heatsink, AI Gaming, DisplayHDR400 True Black, 10-bit, 99% DCI-P3, DisplayWidget","World’s first 1440P 480Hz OLED gaming monitor
27"" QHD 480Hz WOLED gaming monitor with 0.03ms response time for sharp and ultra-fast gaming visuals
Exclusive gaming AI assistant to help you better navigate your gaming experience
ROG exclusive OLED Anti flicker technology helps reduce the flicker during refresh rate fluctuations
99% DCI-P3 color gamut and Delta E <2 color difference for astonishing HDR performance
FreeSync Premium & G-Sync Compatible
1 x DisplayPort 1.4 / 2 x HDMI 2.1 2 x USB 3.2 Gen 1 Type-A
New ASUS OLED Care+ software provides a full set of customizable monitor settings to protect the OLED panel and ensure longevity of the screen. All the settings can be easily managed through the DisplayWidget Center",999.99,https://www.newegg.com/asus-pg27aqdp-27-qhd-480-hz-rog-swift-oled-black/p/N82E16824281326,4.3,./productsNewgg/Item_641.1.png,./productsNewgg/Item_641.2.png,./productsNewgg/Item_641.3.png,./productsNewgg/Item_641.4.png
642,Gaming Monitors,"Acer 23.8"" 100Hz FHD IPS gaming monitor 1ms FreeSync (AMD Adaptive Sync), 1920 x 1080, 99% sRGB VGA, HDMIx2, QG241Y Ebii","23.8” 1920x1080P IPS Display
100Hz refresh rate and 1ms response time
AMD Freesync Technology
99% sRGB wide color gamut
VGA, HDMIx2",75.99,https://www.newegg.com/acer-qg241y-ebii-24-fhd-100hz-using-hdmi-port-nitro-ips-black/p/N82E16824011459?Item=N82E16824011459&cm_sp=SP-_-2730209-_-0-_-2-_-24-011-459-_-gaming%20monitor-_-gaming|monitor-_-15,4.7,./productsNewgg/Item_642.1.png,./productsNewgg/Item_642.2.png,./productsNewgg/Item_642.3.png,./productsNewgg/Item_642.4.png
643,Gaming Monitors,"MSI G27CQ4 E2, 27"" 1500R Curved Gaming Monitor, 2560x1440 (WQHD), VA, 170Hz, 1ms, FreeSync Premium (AMD Adaptive Sync), HDMI, DisplayPort, Height Adjustable","Curved Gaming display (1500R) - The best gameplay immersion.
WQHD High Resolution - Game titles will even look better, displaying more details due to the WQHD resolution.
170Hz Refresh Rate - Real smooth gaming.
1ms response time - Eliminate screen tearing and choppy frame rates.
Wide Color Gamut - Game colors and details will look more realistic and refined, to push game immersion to its limits.
AMD Freesync Premium - Prevent screen tearing.
Anti-Flicker and Less Blue Light - Game even longer and prevent eye strain and fatique.
Frameless design - Ultimate gameplay experience.
178° wide view angle.
Night Vision - See every detail clearly in the dark, helping you find and attack enemies before they notice.
HDR Ready - Provide eye-catching detail through contrast and shadows adjustment.",146.99,https://www.newegg.com/msi-g27cq4-e2-27-0-wqhd-170-hz-va-metallic-black/p/N82E16824475294,4.3,./productsNewgg/Item_643.1.png,./productsNewgg/Item_643.2.png,./productsNewgg/Item_643.3.png,./productsNewgg/Item_643.4.png
644,Gaming Monitors,"AOC Q27G3XMN 27"" Mini LED Gaming Monitor, 2K QHD 2560x1440, 180Hz 1ms, 2X HDMI 2.0, 2X Display Port, Height Adjustable, Xbox/PS5/Switch Ready, 3-Year Zero-Bright-dot","27""
VA Panel, mini-LED Backlight, QHD 2560 x 1440 (2K)
180 Hz (Using DP 1.4), 144 Hz (Using HDMI 2.0)
DCR 80M:1 (Static 4000:1)
1.073B (8bits+FRC)
Height, Pivot, Swivel, Tilt
1 x DisplayPort 1.4 / 2 x HDMI 2.0
Monitor with stand, Cables: HDMI cable, DP cable, Power cable, User Documentation",249.99,https://www.newegg.com/aoc-q27g3xmn-27-qhd-180-hz-144-hz-va-black-red/p/N82E16824160516,4.6,./productsNewgg/Item_644.1.png,./productsNewgg/Item_644.2.png,,
